15420,61700,15905,pv,1511802999
14224,106062,55984,pv,1511803009
13562,52100,15905,pv,1511803019
17665,30268,15905,pv,1511803029
13690,30268,23208,pv,1511803039
11403,101801,42996,pv,1511803049
12781,93761,32366,pv,1511803059
15578,106062,15905,pv,1511803069
11135,61700,32366,pv,1511803079
11367,93761,32366,pv,1511803089
14409,77598,15905,pv,1511803099
16572,106062,23208,pv,1511803109
15578,48721,42996,pv,1511803119
13735,30268,23208,pv,1511803129
14532,52100,23208,pv,1511803139
16943,93298,15905,pv,1511803149
11873,30268,55984,pv,1511803159
14752,61700,15905,pv,1511803169
12595,93298,55984,pv,1511803179
13690,61700,15905,pv,1511803189
14777,93761,23208,pv,1511803199
12548,106062,42996,pv,1511803209
16241,48721,42996,pv,1511803219
14575,61700,15905,pv,1511803229
18542,30268,55984,pv,1511803239
14978,77598,15905,pv,1511803249
13354,93761,23208,pv,1511803259
18542,106062,15905,pv,1511803269
17439,93761,42996,pv,1511803279
18542,93761,23208,pv,1511803289
13743,48721,15905,pv,1511803299
19719,101801,15905,pv,1511803309
19614,106062,55984,pv,1511803319
13581,77598,15905,pv,1511803329
15626,35171,32366,pv,1511803339
15569,106062,42996,pv,1511803349
13581,77598,32366,pv,1511803359
16572,52100,23208,pv,1511803369
15344,93298,15905,pv,1511803379
17074,93761,23208,pv,1511803389
17074,101801,55984,pv,1511803399
13735,48721,55984,pv,1511803409
16426,30268,23208,pv,1511803419
18290,77598,15905,pv,1511803429
13354,106062,23208,pv,1511803439
16426,93298,42996,pv,1511803449
12105,48721,32366,pv,1511803459
11403,61700,23208,pv,1511803469
13323,93298,32366,pv,1511803479
17665,106062,32366,pv,1511803489
14777,93761,55984,pv,1511803499
19357,61700,32366,pv,1511803509
14575,93298,15905,pv,1511803519
17439,61700,32366,pv,1511803529
14777,106062,55984,pv,1511803539
17665,77598,55984,pv,1511803549
14241,61700,55984,pv,1511803559
13226,93298,32366,pv,1511803569
11252,30268,23208,pv,1511803579
14259,101801,15905,pv,1511803589
14766,30268,15905,pv,1511803599
12432,30268,42996,pv,1511803609
14224,101801,15905,pv,1511803619
16241,48721,55984,pv,1511803629
10198,93298,23208,pv,1511803639
11873,48721,32366,pv,1511803649
14996,106062,15905,pv,1511803659
13562,106062,15905,pv,1511803669
13562,77598,23208,pv,1511803679
17290,93298,32366,pv,1511803689
19248,35171,32366,pv,1511803699
15626,93761,42996,pv,1511803709
14319,52100,32366,pv,1511803719
14224,35171,32366,pv,1511803729
18542,101801,15905,pv,1511803739
11873,93761,32366,pv,1511803749
16881,77598,55984,pv,1511803759
15425,93298,55984,pv,1511803769
17665,52100,32366,pv,1511803779
17665,101801,55984,pv,1511803789
14224,48721,32366,pv,1511803799
12781,101801,15905,pv,1511803809
16174,35171,23208,pv,1511803819
12852,35171,15905,pv,1511803829
17074,48721,55984,pv,1511803839
12595,106062,23208,pv,1511803849
11834,30268,32366,pv,1511803859
11074,93298,42996,pv,1511803869
14777,61700,42996,pv,1511803879
11368,93761,15905,pv,1511803889
11338,106062,23208,pv,1511803899
12548,61700,42996,pv,1511803909
13581,101801,23208,pv,1511803919
10808,77598,55984,pv,1511803929
10128,35171,42996,pv,1511803939
14766,52100,32366,pv,1511803949
14258,61700,15905,pv,1511803959
18591,101801,32366,pv,1511803969
12548,52100,32366,pv,1511803979
13743,106062,23208,pv,1511803989
18154,61700,32366,pv,1511803999
13354,52100,55984,pv,1511804009
19719,101801,55984,pv,1511804019
18542,77598,42996,pv,1511804029
13735,93298,15905,pv,1511804039
11873,35171,55984,pv,1511804049
18803,93298,32366,pv,1511804059
14258,61700,32366,pv,1511804069
16829,30268,32366,pv,1511804079
14258,61700,55984,pv,1511804089
13226,61700,42996,pv,1511804099
11252,30268,15905,pv,1511804109
15344,35171,23208,pv,1511804119
17675,77598,32366,pv,1511804129
18542,77598,32366,pv,1511804139
18542,93298,23208,pv,1511804149
10128,30268,32366,pv,1511804159
14665,106062,55984,pv,1511804169
10906,30268,55984,pv,1511804179
16426,93298,42996,pv,1511804189
18154,93761,55984,pv,1511804199
13354,35171,55984,pv,1511804209
12548,35171,15905,pv,1511804219
17439,93761,15905,pv,1511804229
13743,93761,55984,pv,1511804239
17074,93298,15905,pv,1511804249
14409,101801,32366,pv,1511804259
12432,61700,23208,pv,1511804269
12595,52100,23208,pv,1511804279
15344,93761,42996,pv,1511804289
15672,77598,32366,pv,1511804299
19357,77598,23208,pv,1511804309
16241,101801,55984,pv,1511804319
15425,52100,55984,pv,1511804329
11989,30268,15905,pv,1511804339
13304,35171,55984,pv,1511804349
19248,93298,55984,pv,1511804359
18542,48721,42996,pv,1511804369
18591,106062,15905,pv,1511804379
18903,93298,15905,pv,1511804389
11367,48721,32366,pv,1511804399
10128,101801,15905,pv,1511804409
14575,77598,55984,pv,1511804419
14752,101801,32366,pv,1511804429
10688,52100,55984,pv,1511804439
10688,48721,42996,pv,1511804449
12595,93761,32366,pv,1511804459
16943,35171,42996,pv,1511804469
15578,61700,32366,pv,1511804479
10808,93298,23208,pv,1511804489
14777,77598,15905,pv,1511804499
14766,106062,42996,pv,1511804509
14319,48721,42996,pv,1511804519
11403,30268,23208,pv,1511804529
10906,77598,42996,pv,1511804539
18290,35171,55984,pv,1511804549
10128,48721,15905,pv,1511804559
17416,101801,15905,pv,1511804569
17728,61700,32366,pv,1511804579
10458,52100,55984,pv,1511804589
12852,61700,55984,pv,1511804599
17142,93761,23208,pv,1511804609
16241,77598,23208,pv,1511804619
15439,61700,23208,pv,1511804629
10836,101801,32366,pv,1511804639
17939,52100,32366,pv,1511804649
14575,106062,23208,pv,1511804659
17897,48721,32366,pv,1511804669
12595,93298,15905,pv,1511804679
16426,52100,42996,pv,1511804689
17416,30268,15905,pv,1511804699
13354,30268,32366,pv,1511804709
18591,93761,42996,pv,1511804719
11367,35171,32366,pv,1511804729
19719,101801,32366,pv,1511804739
15439,106062,15905,pv,1511804749
14575,106062,23208,pv,1511804759
12548,106062,55984,pv,1511804769
14575,101801,32366,pv,1511804779
16572,93298,42996,pv,1511804789
17416,30268,42996,pv,1511804799
13304,101801,55984,pv,1511804809
13226,106062,23208,pv,1511804819
15420,77598,23208,pv,1511804829
16426,106062,23208,pv,1511804839
11135,77598,55984,pv,1511804849
17416,52100,15905,pv,1511804859
12781,30268,55984,pv,1511804869
17439,52100,42996,pv,1511804879
13735,93298,55984,pv,1511804889
17897,106062,42996,pv,1511804899
18154,77598,32366,pv,1511804909
16881,93298,15905,pv,1511804919
19357,106062,23208,pv,1511804929
18542,93298,42996,pv,1511804939
19248,101801,23208,pv,1511804949
14777,93298,32366,pv,1511804959
18542,101801,42996,pv,1511804969
11367,93761,42996,pv,1511804979
18154,52100,55984,pv,1511804989
14259,93298,55984,pv,1511804999
14258,101801,42996,pv,1511805009
15439,77598,42996,pv,1511805019
12781,77598,15905,pv,1511805029
10808,52100,55984,pv,1511805039
12852,101801,23208,pv,1511805049
18591,52100,55984,pv,1511805059
15626,52100,55984,pv,1511805069
17142,93761,42996,pv,1511805079
10458,30268,32366,pv,1511805089
11126,61700,15905,pv,1511805099
13690,61700,23208,pv,1511805109
11338,35171,32366,pv,1511805119
14978,93761,23208,pv,1511805129
16174,30268,55984,pv,1511805139
10916,35171,23208,pv,1511805149
13999,52100,23208,pv,1511805159
15578,52100,23208,pv,1511805169
12595,77598,32366,pv,1511805179
17797,93761,55984,pv,1511805189
15439,93298,15905,pv,1511805199
17939,52100,23208,pv,1511805209
15425,30268,32366,pv,1511805219
14752,77598,55984,pv,1511805229
17939,93761,15905,pv,1511805239
11368,101801,32366,pv,1511805249
16241,93761,55984,pv,1511805259
11252,52100,23208,pv,1511805269
12852,61700,23208,pv,1511805279
18542,52100,32366,pv,1511805289
14752,101801,15905,pv,1511805299
14575,48721,32366,pv,1511805309
12595,101801,15905,pv,1511805319
17665,106062,32366,pv,1511805329
11074,35171,15905,pv,1511805339
14777,77598,23208,pv,1511805349
19248,77598,55984,pv,1511805359
16426,101801,23208,pv,1511805369
14665,52100,15905,pv,1511805379
11252,30268,23208,pv,1511805389
17290,52100,55984,pv,1511805399
17797,30268,15905,pv,1511805409
15874,52100,32366,pv,1511805419
10688,61700,32366,pv,1511805429
12595,101801,15905,pv,1511805439
11833,30268,32366,pv,1511805449
17074,93298,32366,pv,1511805459
10906,106062,42996,pv,1511805469
11403,52100,32366,pv,1511805479
13706,48721,55984,pv,1511805489
14319,35171,32366,pv,1511805499
13690,35171,42996,pv,1511805509
17290,35171,15905,pv,1511805519
11833,52100,32366,pv,1511805529
13570,101801,23208,pv,1511805539
10688,35171,32366,pv,1511805549
16943,52100,15905,pv,1511805559
15569,77598,42996,pv,1511805569
16241,48721,32366,pv,1511805579
15626,30268,15905,pv,1511805589
12432,77598,55984,pv,1511805599
17897,93298,23208,pv,1511805609
17728,35171,55984,pv,1511805619
17142,52100,55984,pv,1511805629
12105,30268,42996,pv,1511805639
11368,101801,42996,pv,1511805649
14777,106062,23208,pv,1511805659
11833,30268,23208,pv,1511805669
12105,52100,15905,pv,1511805679
11834,101801,15905,pv,1511805689
11387,93761,32366,pv,1511805699
10808,93761,42996,pv,1511805709
17439,93298,23208,pv,1511805719
14752,48721,55984,pv,1511805729
11833,106062,32366,pv,1511805739
14996,52100,15905,pv,1511805749
11074,61700,15905,pv,1511805759
19248,106062,55984,pv,1511805769
10128,30268,15905,pv,1511805779
10906,101801,32366,pv,1511805789
17675,52100,42996,pv,1511805799
10836,48721,23208,pv,1511805809
13690,30268,42996,pv,1511805819
13562,30268,55984,pv,1511805829
16426,93298,32366,pv,1511805839
18586,35171,32366,pv,1511805849
14319,101801,32366,pv,1511805859
11368,35171,32366,pv,1511805869
18542,61700,23208,pv,1511805879
15569,52100,23208,pv,1511805889
13735,30268,23208,pv,1511805899
17939,101801,15905,pv,1511805909
17074,77598,42996,pv,1511805919
12432,77598,15905,pv,1511805929
16829,93298,42996,pv,1511805939
14777,106062,15905,pv,1511805949
11834,30268,55984,pv,1511805959
17439,77598,55984,pv,1511805969
17142,77598,15905,pv,1511805979
12105,93761,55984,pv,1511805989
16174,61700,15905,pv,1511805999
11387,30268,15905,pv,1511806009
14665,101801,15905,pv,1511806019
14224,52100,42996,pv,1511806029
17777,35171,15905,pv,1511806039
18542,77598,15905,pv,1511806049
14319,35171,55984,pv,1511806059
11367,106062,32366,pv,1511806069
18591,52100,42996,pv,1511806079
17439,48721,42996,pv,1511806089
12852,61700,42996,pv,1511806099
14409,61700,23208,pv,1511806109
14259,48721,32366,pv,1511806119
11833,93298,42996,pv,1511806129
10688,30268,55984,pv,1511806139
10458,30268,23208,pv,1511806149
10916,106062,42996,pv,1511806159
14996,61700,32366,pv,1511806169
15569,48721,55984,pv,1511806179
15578,93761,42996,pv,1511806189
15672,93298,55984,pv,1511806199
16241,106062,32366,pv,1511806209
10906,48721,23208,pv,1511806219
19719,52100,32366,pv,1511806229
17728,52100,15905,pv,1511806239
12852,93761,15905,pv,1511806249
12105,93298,42996,pv,1511806259
17074,30268,32366,pv,1511806269
18542,48721,15905,pv,1511806279
14409,101801,32366,pv,1511806289
18903,35171,15905,pv,1511806299
18586,93298,15905,pv,1511806309
13581,52100,32366,pv,1511806319
17897,106062,55984,pv,1511806329
16241,48721,32366,pv,1511806339
11989,61700,23208,pv,1511806349
13570,48721,23208,pv,1511806359
13323,52100,42996,pv,1511806369
18803,93298,55984,pv,1511806379
12548,77598,23208,pv,1511806389
10198,61700,42996,pv,1511806399
10916,35171,55984,pv,1511806409
17675,77598,32366,pv,1511806419
19248,52100,42996,pv,1511806429
17074,93298,15905,pv,1511806439
15344,52100,15905,pv,1511806449
14241,61700,23208,pv,1511806459
14575,93298,55984,pv,1511806469
14996,93761,55984,pv,1511806479
10906,48721,23208,pv,1511806489
18542,48721,23208,pv,1511806499
16174,52100,55984,pv,1511806509
15439,52100,32366,pv,1511806519
15672,101801,55984,pv,1511806529
15672,93761,42996,pv,1511806539
13735,93761,15905,pv,1511806549
15874,30268,32366,pv,1511806559
15344,30268,32366,pv,1511806569
17939,93298,32366,pv,1511806579
16881,101801,15905,pv,1511806589
15569,93761,23208,pv,1511806599
11126,52100,42996,pv,1511806609
15874,48721,42996,pv,1511806619
16829,93298,23208,pv,1511806629
17665,30268,32366,pv,1511806639
11368,93298,32366,pv,1511806649
17439,93298,23208,pv,1511806659
19357,48721,23208,pv,1511806669
10128,48721,42996,pv,1511806679
14442,101801,32366,pv,1511806689
17416,61700,15905,pv,1511806699
13706,30268,42996,pv,1511806709
17939,52100,15905,pv,1511806719
12852,48721,23208,pv,1511806729
12046,35171,55984,pv,1511806739
11403,106062,55984,pv,1511806749
12548,48721,55984,pv,1511806759
11252,77598,23208,pv,1511806769
13667,106062,42996,pv,1511806779
12105,48721,23208,pv,1511806789
11201,52100,42996,pv,1511806799
13581,30268,55984,pv,1511806809
17290,35171,32366,pv,1511806819
13667,48721,15905,pv,1511806829
16943,61700,55984,pv,1511806839
18803,35171,23208,pv,1511806849
17665,30268,15905,pv,1511806859
11403,35171,23208,pv,1511806869
11403,93298,32366,pv,1511806879
14752,77598,15905,pv,1511806889
14777,93761,32366,pv,1511806899
18591,77598,32366,pv,1511806909
13999,93761,15905,pv,1511806919
13570,30268,15905,pv,1511806929
11368,93761,55984,pv,1511806939
18586,52100,23208,pv,1511806949
14766,106062,42996,pv,1511806959
18591,52100,55984,pv,1511806969
18542,106062,42996,pv,1511806979
14409,52100,42996,pv,1511806989
18154,101801,15905,pv,1511806999
14241,52100,42996,pv,1511807009
18154,77598,23208,pv,1511807019
15425,30268,42996,pv,1511807029
13304,30268,55984,pv,1511807039
12548,101801,42996,pv,1511807049
16881,77598,42996,pv,1511807059
18290,35171,42996,pv,1511807069
18803,52100,55984,pv,1511807079
15569,30268,15905,pv,1511807089
15672,101801,15905,pv,1511807099
14575,101801,32366,pv,1511807109
18542,101801,15905,pv,1511807119
14442,61700,32366,pv,1511807129
19719,35171,32366,pv,1511807139
14532,101801,32366,pv,1511807149
13562,106062,42996,pv,1511807159
19357,77598,15905,pv,1511807169
13743,48721,15905,pv,1511807179
11834,101801,42996,pv,1511807189
12209,35171,55984,pv,1511807199
13667,93298,23208,pv,1511807209
15425,52100,23208,pv,1511807219
19513,101801,42996,pv,1511807229
18586,93761,15905,pv,1511807239
19614,93761,42996,pv,1511807249
19614,48721,55984,pv,1511807259
16241,61700,32366,pv,1511807269
18154,52100,32366,pv,1511807279
13667,106062,42996,pv,1511807289
14752,77598,23208,pv,1511807299
18290,93761,32366,pv,1511807309
17797,106062,15905,pv,1511807319
18586,35171,15905,pv,1511807329
17142,93761,23208,pv,1511807339
17416,77598,42996,pv,1511807349
10198,61700,32366,pv,1511807359
11338,93761,15905,pv,1511807369
18591,106062,32366,pv,1511807379
13706,61700,55984,pv,1511807389
17797,35171,15905,pv,1511807399
13304,30268,55984,pv,1511807409
11873,101801,15905,pv,1511807419
11201,101801,55984,pv,1511807429
19248,48721,32366,pv,1511807439
10916,77598,23208,pv,1511807449
11873,93298,42996,pv,1511807459
15425,93298,15905,pv,1511807469
15569,30268,32366,pv,1511807479
11403,93761,42996,pv,1511807489
17675,35171,15905,pv,1511807499
15420,52100,15905,pv,1511807509
16829,77598,15905,pv,1511807519
11074,61700,42996,pv,1511807529
14766,106062,42996,pv,1511807539
19248,106062,15905,pv,1511807549
13667,52100,42996,pv,1511807559
11989,77598,32366,pv,1511807569
10906,35171,55984,pv,1511807579
17797,93761,55984,pv,1511807589
10916,106062,23208,pv,1511807599
17897,52100,32366,pv,1511807609
13323,77598,55984,pv,1511807619
13735,101801,42996,pv,1511807629
13743,61700,42996,pv,1511807639
12105,61700,55984,pv,1511807649
11387,35171,15905,pv,1511807659
17439,101801,32366,pv,1511807669
15874,101801,15905,pv,1511807679
18803,48721,15905,pv,1511807689
18542,30268,15905,pv,1511807699
17665,61700,55984,pv,1511807709
17939,93298,23208,pv,1511807719
10128,52100,55984,pv,1511807729
10458,30268,15905,pv,1511807739
11367,35171,42996,pv,1511807749
14766,35171,23208,pv,1511807759
18903,101801,23208,pv,1511807769
11833,52100,42996,pv,1511807779
15578,106062,55984,pv,1511807789
10836,106062,23208,pv,1511807799
19248,93298,42996,pv,1511807809
11135,77598,15905,pv,1511807819
18591,61700,15905,pv,1511807829
14319,61700,15905,pv,1511807839
17939,30268,55984,pv,1511807849
14241,93761,42996,pv,1511807859
13354,35171,23208,pv,1511807869
13304,77598,23208,pv,1511807879
17142,48721,55984,pv,1511807889
14259,93298,42996,pv,1511807899
11387,106062,55984,pv,1511807909
11338,48721,42996,pv,1511807919
10198,93298,32366,pv,1511807929
19248,35171,55984,pv,1511807939
10458,106062,23208,pv,1511807949
17728,93761,15905,pv,1511807959
10836,48721,23208,pv,1511807969
17665,77598,42996,pv,1511807979
13706,101801,32366,pv,1511807989
15569,61700,15905,pv,1511807999
17665,106062,42996,pv,1511808009
13743,93298,15905,pv,1511808019
13706,93761,23208,pv,1511808029
19357,30268,15905,pv,1511808039
15578,35171,42996,pv,1511808049
14978,48721,42996,pv,1511808059
12781,106062,15905,pv,1511808069
15578,35171,55984,pv,1511808079
17416,30268,42996,pv,1511808089
17939,30268,55984,pv,1511808099
12781,61700,55984,pv,1511808109
15578,106062,23208,pv,1511808119
16174,106062,15905,pv,1511808129
13743,35171,32366,pv,1511808139
18591,48721,42996,pv,1511808149
18586,61700,55984,pv,1511808159
15874,77598,42996,pv,1511808169
12595,77598,32366,pv,1511808179
12548,93298,32366,pv,1511808189
14766,61700,42996,pv,1511808199
11135,61700,23208,pv,1511808209
16426,52100,15905,pv,1511808219
15439,106062,42996,pv,1511808229
10198,61700,23208,pv,1511808239
10688,93761,32366,pv,1511808249
13667,35171,42996,pv,1511808259
16572,106062,15905,pv,1511808269
14241,77598,15905,pv,1511808279
11403,48721,15905,pv,1511808289
14777,106062,42996,pv,1511808299
14752,61700,55984,pv,1511808309
16943,48721,15905,pv,1511808319
19248,30268,15905,pv,1511808329
16174,93298,23208,pv,1511808339
14752,30268,42996,pv,1511808349
10688,106062,15905,pv,1511808359
15569,61700,32366,pv,1511808369
10198,48721,23208,pv,1511808379
13304,101801,23208,pv,1511808389
15344,77598,42996,pv,1511808399
13570,35171,32366,pv,1511808409
11368,35171,32366,pv,1511808419
14224,35171,32366,pv,1511808429
16881,106062,23208,pv,1511808439
18586,48721,32366,pv,1511808449
11368,93761,42996,pv,1511808459
11989,106062,23208,pv,1511808469
10688,61700,42996,pv,1511808479
12781,35171,15905,pv,1511808489
14752,77598,15905,pv,1511808499
13581,48721,42996,pv,1511808509
13706,93761,42996,pv,1511808519
11873,48721,15905,pv,1511808529
12432,35171,55984,pv,1511808539
13690,93298,23208,pv,1511808549
12548,61700,55984,pv,1511808559
13581,61700,23208,pv,1511808569
17675,77598,32366,pv,1511808579
11201,93298,42996,pv,1511808589
10198,93298,42996,pv,1511808599
18591,93761,15905,pv,1511808609
10808,93298,15905,pv,1511808619
14319,106062,32366,pv,1511808629
19357,93761,42996,pv,1511808639
14996,52100,23208,pv,1511808649
13226,61700,55984,pv,1511808659
13562,61700,23208,pv,1511808669
11387,77598,23208,pv,1511808679
12105,93298,42996,pv,1511808689
16881,52100,23208,pv,1511808699
16943,52100,32366,pv,1511808709
11834,101801,15905,pv,1511808719
17777,101801,55984,pv,1511808729
17939,106062,15905,pv,1511808739
13354,93761,23208,pv,1511808749
18591,48721,23208,pv,1511808759
10198,35171,32366,pv,1511808769
16881,93761,42996,pv,1511808779
11834,101801,42996,pv,1511808789
12209,35171,15905,pv,1511808799
17665,93298,15905,pv,1511808809
16241,93298,32366,pv,1511808819
18542,30268,23208,pv,1511808829
17797,77598,32366,pv,1511808839
10906,52100,32366,pv,1511808849
16174,35171,23208,pv,1511808859
10458,93761,42996,pv,1511808869
13570,93761,32366,pv,1511808879
19357,61700,15905,pv,1511808889
15578,61700,15905,pv,1511808899
16426,106062,15905,pv,1511808909
11833,35171,23208,pv,1511808919
13667,35171,55984,pv,1511808929
11989,52100,32366,pv,1511808939
16943,30268,15905,pv,1511808949
11368,52100,55984,pv,1511808959
10916,93761,42996,pv,1511808969
14752,48721,32366,pv,1511808979
11126,101801,42996,pv,1511808989
10906,101801,15905,pv,1511808999
10808,30268,23208,pv,1511809009
12105,93298,23208,pv,1511809019
18154,77598,42996,pv,1511809029
19248,52100,23208,pv,1511809039
11833,52100,15905,pv,1511809049
14258,61700,32366,pv,1511809059
14777,35171,15905,pv,1511809069
14442,61700,32366,pv,1511809079
13226,35171,42996,pv,1511809089
17439,35171,23208,pv,1511809099
12432,61700,42996,pv,1511809109
11338,93761,32366,pv,1511809119
10916,48721,15905,pv,1511809129
12781,93298,42996,pv,1511809139
14319,52100,23208,pv,1511809149
